Name,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,PlatformGenre
Turbo: Super Stunt Squad,2013,D3Publisher,"",0.02,"",0.0,PS3::Sports
Turbo: Super Stunt Squad,2013,D3Publisher,"",0.02,"",0.0,Wii::Sports
Turbo: Super Stunt Squad,2013,D3Publisher,"",0.02,"",0.0,WiiU::Sports
Turbo: Super Stunt Squad,2013,D3Publisher,"",0.01,"",0.0,X360::Sports
Turning Point: Fall of Liberty,2008,Codemasters,0.23,0.04,"",0.02,X360::Shooter
Turok,2008,Touchstone,"",0.01,"",0.0,PC::Action
Turok,2008,Touchstone,0.35,0.22,0.01,0.1,PS3::Action
Turok,2008,Touchstone,0.46,0.21,0.01,0.07,X360::Action
Turok: Evolution,2002,Acclaim Entertainment,0.08,0.03,"",0.0,GBA::Shooter
Turok: Evolution,2002,Acclaim Entertainment,0.3,0.08,"",0.01,GC::Shooter
Turok: Rage Wars,1999,Acclaim Entertainment,0.3,0.06,"",0.0,N64::Shooter
Twin Strike: Operation Thunder,2008,Zoo Games,0.04,0.0,"",0.0,Wii::Shooter
TwinBee,1986,Konami Digital Entertainment,"",0.0,1.2,0.0,NES::Shooter
Twinkle * Crusaders GoGo!,2010,ASCII Media Works,"",0.0,0.02,0.0,PSP::Adventure
Twisted Edge Extreme Snowboarding,1998,Kemco,0.16,0.04,"",0.0,N64::Sports
Twisted Metal,1995,Sony Computer Entertainment,1.32,0.19,"",0.05,PS::Action
Twisted Metal (2012),2012,Sony Computer Entertainment,0.67,0.07,"",0.07,PS3::Action
Twisted Metal 2,1996,Sony Computer Entertainment,2.12,0.25,"",0.07,PS::Racing
Twisted Metal 4,1999,989 Studios,1.07,0.16,"",0.04,PS::Racing
Twisted Metal: Small Brawl,N/A,Unknown,0.1,0.07,"",0.01,PS::Action
Twister Mania,2011,505 Games,0.1,0.01,"",0.01,X360::Misc
Two Worlds,2007,SouthPeak Games,0.41,0.23,"",0.07,X360::Role-Playing
Two Worlds II,2011,Unknown,0.09,0.09,"",0.03,PC::Role-Playing
Two Worlds II,2011,Unknown,0.26,0.11,0.06,0.05,PS3::Role-Playing
Two Worlds II,2011,Unknown,0.4,0.08,0.03,0.04,X360::Role-Playing
Ty the Tasmanian Tiger,2002,Electronic Arts,0.21,0.05,"",0.01,GC::Platform
Ty the Tasmanian Tiger,2002,Electronic Arts,0.57,0.45,"",0.15,PS2::Platform
Ty the Tasmanian Tiger,2002,Electronic Arts,0.14,0.04,"",0.01,XB::Platform
Ty the Tasmanian Tiger 2: Bush Rescue,2004,Electronic Arts,0.15,0.04,"",0.01,GC::Platform
Ty the Tasmanian Tiger 2: Bush Rescue,2004,Electronic Arts,0.15,0.04,"",0.01,GC::Platform
Ty the Tasmanian Tiger 2: Bush Rescue,2004,Electronic Arts,0.26,0.2,"",0.07,PS2::Platform
Ty the Tasmanian Tiger 3: Night of the Quinkan,2005,Zoo Digital Publishing,0.04,0.01,"",0.0,GBA::Action
Ty the Tasmanian Tiger 3: Night of the Quinkan,2005,Activision,0.07,0.02,"",0.0,GC::Action
Ty the Tasmanian Tiger 3: Night of the Quinkan,2005,Zoo Digital Publishing,0.02,0.01,"",0.0,XB::Action
Tyco RC: Assault with a Battery,1999,Syscom,0.06,0.04,"",0.01,PS::Racing
Tycoon City: New York,2006,Atari,"",0.02,"",0.0,PC::Strategy
U-Sing,2009,Mindscape,"",0.32,"",0.03,Wii::Misc
U-Sing  2,2010,Mindscape,"",0.08,"",0.01,Wii::Misc
U-Sing: Girls Night,2010,Mindscape,"",0.21,"",0.04,Wii::Misc
UEFA Champions League 2006-2007,2007,Electronic Arts,0.04,0.01,"",0.0,X360::Sports
UEFA Euro 2004: Portugal,2004,Electronic Arts,0.04,0.01,"",0.0,XB::Sports
UEFA Euro 2008 Austria-Switzerland,2008,Electronic Arts,0.03,0.0,"",0.28,PS2::Sports
UEFA Euro 2008 Austria-Switzerland,2008,Electronic Arts,0.03,0.0,"",0.28,PS2::Sports
UEFA Euro 2008 Austria-Switzerland,2008,Electronic Arts,0.03,0.0,"",0.28,PS2::Sports
UEFA Euro 2008 Austria-Switzerland,2008,Electronic Arts,0.08,0.27,"",0.06,PS3::Sports
UEFA Euro 2008 Austria-Switzerland,2008,Electronic Arts,0.06,0.13,"",0.06,PSP::Sports
UEFA Euro 2008 Austria-Switzerland,2008,Electronic Arts,0.06,0.13,"",0.06,PSP::Sports
UEFA Euro 2008 Austria-Switzerland,2008,Electronic Arts,0.08,0.23,"",0.03,X360::Sports
UEFA Euro 2008 Austria-Switzerland,2008,Electronic Arts,0.08,0.23,"",0.03,X360::Sports
UEFA Euro 2008 Austria-Switzerland,2008,Electronic Arts,0.08,0.23,"",0.03,X360::Sports
UEFA Euro 2016,2016,Konami Digital Entertainment,"",0.21,0.03,0.03,PS4::Sports
UFC 2009 Undisputed,2009,THQ,1.07,0.45,0.01,0.24,PS3::Fighting
UFC 2009 Undisputed,2009,THQ,1.07,0.45,0.01,0.24,PS3::Fighting
UFC 2009 Undisputed,2009,THQ,1.48,0.39,"",0.19,X360::Fighting
UFC Personal Trainer: The Ultimate Fitness System,2011,THQ,0.08,0.09,"",0.04,PS3::Sports
UFC Personal Trainer: The Ultimate Fitness System,2011,THQ,0.12,0.06,"",0.02,Wii::Sports
UFC Personal Trainer: The Ultimate Fitness System,2011,THQ,0.53,0.19,"",0.06,X360::Sports
UFC Undisputed 2010,2010,THQ,0.8,0.41,0.02,0.19,PS3::Fighting
UFC Undisputed 2010,2010,THQ,0.11,0.07,"",0.04,PSP::Fighting
UFC Undisputed 2010,2010,THQ,0.9,0.31,"",0.11,X360::Fighting
UFC Undisputed 3,2012,THQ,0.72,0.21,"",0.07,X360::Action
UFC: Tapout,2002,Crave Entertainment,0.14,0.05,"",0.01,XB::Fighting
UFC: Tapout 2,2003,Capcom,0.08,0.02,"",0.0,XB::Fighting
UFO: Trilogy,2007,Unknown,"",0.02,"",0.0,PC::Strategy
UK Truck Simulator,2010,N/A,"",0.03,"",0.0,PC::Simulation
UN Squadron,1991,Capcom,"",0.0,0.12,0.0,SNES::Shooter
UNO / Skip-Bo / UNO Freefall,2006,Zoo Digital Publishing,0.1,0.0,"",0.01,DS::Misc
Uchi no 3 Shimai DS,2008,Culture Brain,"",0.0,0.02,0.0,DS::Misc
Uchida Yasuou Mystery: Meitantei Senken Mitsuhiko Series: Fukutoshin Renzoku Satsujin Jiken,2009,D3Publisher,"",0.0,0.01,0.0,DS::Adventure
Uchuu Keiji Tamashii: The Space Sheriff Spirits,2006,Namco Bandai Games,"",0.0,0.02,0.0,PS2::Action
Ukiyo no Roushi,2015,Unknown,"",0.0,0.02,0.0,PSV::Action
Ukiyo no Shishi,2015,Namco Bandai Games,"",0.0,0.03,0.0,PS3::Action
Ukiyo no Shishi,2015,Namco Bandai Games,"",0.0,0.03,0.0,PS3::Action
Ukiyo no Shishi,2015,Namco Bandai Games,"",0.0,0.03,0.0,PS3::Action
Ultimate Band,2008,Disney Interactive Studios,0.19,0.02,"",0.02,DS::Misc
Ultimate Band,2008,Disney Interactive Studios,0.2,0.03,"",0.02,Wii::Misc
Ultimate Block Party,2004,505 Games,0.03,0.0,"",0.0,PSP::Puzzle
Ultimate Board Game Collection,2006,Xplosiv,0.01,0.0,"",0.0,PS2::Misc
Ultimate Board Game Collection,2007,Xplosiv,0.06,0.0,"",0.01,PSP::Misc
Ultimate Board Game Collection,2007,Xplosiv,0.14,0.0,"",0.01,Wii::Misc
Ultimate Brain Games,2003,Telegames,0.06,0.02,"",0.0,GBA::Misc
Ultimate Card Games,2003,Telegames,0.09,0.03,"",0.0,GBA::Misc
Ultimate Card Games DS,2008,Telegames,0.08,0.0,"",0.01,DS::Strategy
Ultimate Card Games DS,2008,Telegames,0.08,0.0,"",0.01,DS::Strategy
Ultimate Card Games DS,2008,Telegames,0.08,0.0,"",0.01,DS::Strategy
Ultimate Duck Hunting: Hunting & Retrieving Ducks,2007,Detn8 Games,0.21,0.0,"",0.02,Wii::Sports
Ultimate Fighting Championship,2000,Ubisoft,0.14,0.09,"",0.02,PS::Fighting
Ultimate Fighting Championship: Throwdown,2002,Ubisoft,0.06,0.02,"",0.0,GC::Fighting
Ultimate Fighting Championship: Throwdown,2002,Ubisoft,0.16,0.12,"",0.04,PS2::Fighting
Ultimate Game Room,2009,Majesco Entertainment,0.03,0.0,"",0.0,DS::Misc
Ultimate I Spy,2008,Scholastic Inc.,0.45,0.0,"",0.03,Wii::Adventure
Ultimate I Spy,2008,Scholastic Inc.,0.45,0.0,"",0.03,Wii::Adventure
Ultimate I Spy,2008,Scholastic Inc.,0.45,0.0,"",0.03,Wii::Adventure
Ultimate Marvel vs. Capcom 3,2011,Capcom,"",0.04,0.04,0.01,PS3::Fighting
Ultimate Marvel vs. Capcom 3,2011,Capcom,"",0.04,0.04,0.01,PS3::Fighting
Ultimate Marvel vs. Capcom 3,2011,Capcom,"",0.03,0.04,0.0,X360::Fighting
Ultimate Mortal Kombat,2007,Midway Games,0.09,0.01,"",0.01,DS::Fighting
Ultimate Muscle - The Kinnikuman Legacy: Legends vs New Generation,2002,Namco Bandai Games,0.04,0.01,0.08,0.0,GC::Fighting
Ultimate Muscle - The Kinnikuman Legacy: The Path of the Superhero,2002,Banpresto,0.05,0.02,0.03,0.0,GBA::Fighting
Ultimate Party Challenge,2009,Konami Digital Entertainment,0.07,0.0,"",0.01,Wii::Misc
Ultimate Puzzle Games,2005,Telegames,0.01,0.0,"",0.0,GBA::Puzzle
Ultimate Puzzle Games: Sudoku Edition,2007,Telegames,0.11,0.0,"",0.01,DS::Puzzle
Ultimate Shooting Collection,2008,Milestone,0.08,0.0,"",0.0,Wii::Shooter
Ultimate Spider-Man,2005,Activision,0.29,0.07,"",0.01,GC::Action
Ultra Bust-A-Move,2004,505 Games,0.04,0.01,"",0.0,XB::Puzzle
Ultra Street Fighter IV,2015,Capcom,"",0.08,"",0.01,PS4::Fighting
Ultraman Fighting Evolution 0,2006,Banpresto,"",0.0,0.01,0.0,PSP::Fighting
Ultraman Fighting Evolution 3,2004,Banpresto,"",0.0,0.01,0.0,PS2::Fighting
Ultraman Fighting Evolution 3,2004,Banpresto,"",0.0,0.01,0.0,PS2::Fighting
Ultraman Fighting Evolution 3,2004,Banpresto,"",0.0,0.01,0.0,PS2::Fighting
Ultraman Star Chronicles,2013,Namco Bandai Games,"",0.0,0.02,0.0,PSP::Strategy
Um Jammer Lammy,1998,Sony Computer Entertainment,0.12,0.08,0.41,0.04,PS::Misc
Umihara Kawase Jun: Second Edition Kanzenban,2009,Genterprise,"",0.0,0.01,0.0,DS::Puzzle
Umineko no Naku Koro ni Portable 1,2011,Alchemist,"",0.0,0.01,0.0,PSP::Adventure
Umineko no Naku Koro ni San: Shinjitsu to Gensou no Yasoukyoku,N/A,N/A,"",0.0,0.02,0.0,PS3::Adventure
Umineko no Naku Koro ni: Majo to Suiri no Rinbukyoku,2010,Alchemist,"",0.0,0.02,0.0,PS3::Adventure
UnchainBlades EXXiV,2012,FuRyu,"",0.0,0.02,0.0,3DS::Role-Playing
Unchained Blades,2011,FuRyu,"",0.0,0.04,0.0,3DS::Role-Playing
Unchained Blades,2011,FuRyu,"",0.0,0.06,0.0,PSP::Role-Playing
Uncharted 4: A Thief's End,2016,Sony Computer Entertainment,1.3,2.07,0.18,0.65,PS4::Shooter
Uncharted 4: A Thief's End,2016,Sony Computer Entertainment,1.3,2.07,0.18,0.65,PS4::Shooter
Uncharted: Golden Abyss,2011,Sony Computer Entertainment,0.59,0.75,0.13,0.27,PSV::Shooter
Undead Knights,2009,Ubisoft Annecy,0.05,0.01,0.06,0.01,PSP::Action
Unending Bloody Call,2012,Asgard,"",0.0,0.01,0.0,PSP::Action
Unison: Rebels of Rhythm & Dance,2000,Tecmo Koei,0.02,0.02,"",0.01,PS2::Misc
Unit 13,2012,Sony Computer Entertainment,0.29,0.15,0.04,0.07,PSV::Shooter
Universal Studios Theme Parks Adventure,2001,Kemco,0.08,0.02,"",0.0,GC::Misc
Universe at War: Earth Assault,2008,Sega,0.09,0.01,"",0.01,X360::Action
Unlimited Saga,2002,Atari,0.1,0.08,0.56,0.03,PS2::Role-Playing
Unou no Tatsujin: Soukai! Machigai Museum 2,2007,Namco Bandai Games,"",0.0,0.09,0.0,DS::Misc
Unreal Championship,2002,Atari,0.59,0.12,"",0.03,XB::Shooter
Unreal Championship 2: The Liandri Conflict,N/A,Midway Games,0.22,0.05,"",0.01,XB::Shooter
Unreal II: The Awakening,2004,Atari,0.17,0.04,"",0.01,XB::Shooter
Unreal Tournament 2003,2002,Atari,"",0.01,"",0.0,PC::Shooter
Unreal Tournament 2003,2002,Atari,"",0.01,"",0.0,PC::Shooter
Unreal Tournament 2003,2002,Atari,"",0.01,"",0.0,PC::Shooter
Unreal Tournament 2004,2004,Atari,"",0.01,"",0.0,PC::Shooter
Unreal Tournament III,2007,Midway Games,"",0.05,"",0.01,PC::Shooter
Unreal Tournament III,2007,Midway Games,0.33,0.24,"",0.11,PS3::Shooter
Unreal Tournament III,2008,Midway Games,0.25,0.17,0.01,0.05,X360::Shooter
Unsolved Crimes,2008,Empire Interactive,0.04,0.01,"",0.0,DS::Adventure
Until Dawn,2015,Sony Computer Entertainment Europe,0.44,0.89,0.05,0.25,PS4::Adventure
Untold Legends: Brotherhood of the Blade,2005,Activision,0.54,0.33,0.01,0.22,PSP::Role-Playing
Untold Legends: Brotherhood of the Blade,2005,Activision,0.54,0.33,0.01,0.22,PSP::Role-Playing
Untold Legends: Brotherhood of the Blade,2005,Activision,0.54,0.33,0.01,0.22,PSP::Role-Playing
Untold Legends: The Warriors Code,2006,Ubisoft,0.14,0.12,"",0.08,PSP::Role-Playing
Up,2009,THQ,0.2,0.07,"",0.03,X360::Action
Up,2009,THQ,0.2,0.07,"",0.03,X360::Action
Uppers,2016,Marvelous Entertainment,"",0.0,0.01,0.0,PSV::Action
Uprising X,1998,3DO,0.04,0.03,"",0.0,PS::Action
Urban Chaos,1999,Eidos Interactive,0.06,0.04,"",0.01,PS::Action
Urban Chaos: Riot Response,2006,Eidos Interactive,0.03,0.02,"",0.01,PS2::Shooter
Urban Reign,2005,Namco Bandai Games,0.04,0.03,"",0.01,PS2::Action
Uru: Ages Beyond Myst,2003,Ubisoft,"",0.02,"",0.0,PC::Adventure
Usavichi: Game no Jikan,2011,Namco Bandai Games,"",0.0,0.02,0.0,DS::Action
Uta Kumi 575,2014,Sega,"",0.0,0.02,0.0,PSV::Misc
Uta no * Prince-Sama,2010,Broccoli,"",0.0,0.02,0.0,PSP::Adventure
Uta no * Prince-Sama: All Star,2013,Broccoli,"",0.0,0.12,0.0,PSP::Action
Uta no * Prince-Sama: Repeat,2011,Broccoli,"",0.0,0.14,0.0,PSP::Adventure
Uta no * Prince-Sama: Sweet Serenade,2011,Broccoli,"",0.0,0.01,0.0,PSP::Adventure
Uta no Prince-Sama: Debut,2012,Broccoli,"",0.0,0.09,0.0,PSP::Adventure
Uta no Prince-Sama: Music 2,2013,Broccoli,"",0.0,0.09,0.0,PSP::Adventure
Utawarerumono Portable,2009,Aqua Plus,"",0.0,0.03,0.0,PSP::Role-Playing
Utawarerumono: Chiriyukusha e no Komoriuta,2006,Aqua Plus,"",0.0,0.11,0.0,PS2::Adventure
Utawarerumono: Futari no Hakuoro,2016,Aqua Plus,"",0.0,0.01,0.0,PS3::Misc
Utawarerumono: Futari no Hakuoro,2016,Aqua Plus,"",0.0,0.04,0.0,PS4::Misc
Utawarerumono: Itsuwari no Kamen,2015,Aqua Plus,"",0.0,0.05,0.0,PS3::Adventure
Utawarerumono: Itsuwari no Kamen,2015,Aqua Plus,"",0.0,0.06,0.0,PS4::Adventure
Utawarerumono: Itsuwari no Kamen,2015,Aqua Plus,"",0.0,0.07,0.0,PSV::Adventure
Utawarerumono: Itsuwari no Kamen,2015,Aqua Plus,"",0.0,0.07,0.0,PSV::Adventure
Utawarerumono: Itsuwari no Kamen,2015,Aqua Plus,"",0.0,0.07,0.0,PSV::Adventure
V-Rally 3,2002,Atari,0.03,0.01,"",0.0,GBA::Racing
V-Rally 3,2003,Atari,0.01,0.0,"",0.0,XB::Racing
V-Rally Edition 99,1998,Infogrames,0.07,0.02,"",0.0,N64::Racing
VR Golf '97,1996,Gremlin Interactive Ltd,0.09,0.06,"",0.01,PS::Sports
Vacation Isle: Beach Party,2010,Warner Bros. Interactive Entertainment,0.09,0.02,"",0.01,Wii::Misc
Vacation Sports,2009,Ubisoft,0.1,0.01,"",0.01,Wii::Sports
Vagrant Story,2000,Crave Entertainment,0.3,0.2,0.3,0.06,PS::Role-Playing
Valentino Rossi: The Game,2016,Namco Bandai Games,"",0.01,"",0.0,PC::Racing
Valentino Rossi: The Game,2016,Namco Bandai Games,"",0.01,"",0.0,PC::Racing
Valentino Rossi: The Game,2016,Namco Bandai Games,"",0.01,"",0.0,PC::Racing
Valentino Rossi: The Game,2016,Namco Bandai Games,0.01,0.05,"",0.01,PS4::Racing
Valhalla Knights,2006,Rising Star Games,0.15,0.0,0.07,0.01,PSP::Role-Playing
Valhalla Knights 2,2008,Rising Star Games,0.09,0.0,0.12,0.01,PSP::Role-Playing
Valhalla Knights 2: Battle Stance,2009,Marvelous Interactive,"",0.0,0.04,0.0,PSP::Role-Playing
Valhalla Knights 2: Battle Stance,2009,Marvelous Interactive,"",0.0,0.04,0.0,PSP::Role-Playing
Valhalla Knights 3,2013,Xseed Games,0.04,0.01,0.12,0.01,PSV::Role-Playing
Valhalla Knights: Eldar Saga,2009,Rising Star Games,0.1,0.01,0.01,0.01,Wii::Role-Playing
Valkyria Chronicles,2008,Sega,0.71,0.2,0.24,0.13,PS3::Role-Playing
Valkyria Chronicles,2016,Sega,0.06,0.04,0.05,0.02,PS4::Role-Playing
Valkyria Chronicles II,2010,Sega,0.12,0.16,0.18,0.09,PSP::Role-Playing
Valkyria Chronicles III: Unrecorded Chronicles,N/A,Sega,"",0.0,0.21,0.0,PSP::Strategy
Valkyrie Profile,1999,Enix Corporation,0.07,0.05,0.63,0.05,PS::Role-Playing
Valkyrie Profile: Covenant of the Plume,2008,Square Enix,0.23,0.02,0.16,0.02,DS::Role-Playing
Vampire Knight DS,2009,D3Publisher,"",0.0,0.07,0.0,DS::Adventure
Vampire Legends: Power of Three,2010,THQ,0.07,0.0,"",0.0,DS::Adventure
Vampire Mansion: Linda Hyde,2011,Unknown,"",0.02,"",0.0,DS::Adventure
Vampire Moon: The Mystery of the Hidden Sun,2010,City Interactive,0.12,0.01,"",0.01,DS::Adventure
Vampire Night,2001,Sony Computer Entertainment,0.07,0.05,"",0.02,PS2::Shooter
Vampire Rain: Altered Species,2008,Ignition Entertainment,0.05,0.0,"",0.0,PS3::Action
Van Helsing,2004,Activision,0.22,0.17,"",0.06,PS2::Action
Van Helsing,2007,Activision,0.13,0.04,"",0.01,XB::Action
Vanark,1999,Jaleco,0.01,0.01,"",0.0,PS::Shooter
Vancouver 2010 - The Official Video Game of the Olympic Winter Games,2010,Sega,0.09,0.2,"",0.07,PS3::Sports
Vancouver 2010 - The Official Video Game of the Olympic Winter Games,2010,Sega,0.08,0.13,"",0.03,X360::Sports
Vandal Hearts,1996,Konami Digital Entertainment,0.14,0.09,0.19,0.03,PS::Role-Playing
Vandal Hearts II,1999,Konami Digital Entertainment,0.06,0.04,"",0.01,PS::Strategy
Vanquish,2010,Sega,0.21,0.22,0.11,0.09,PS3::Shooter
Vanquish,2010,Sega,0.19,0.17,0.03,0.04,X360::Shooter
Vantage Master Portable,2008,Falcom Corporation,"",0.0,0.02,0.0,PSP::Role-Playing
Velvet Assassin,2009,DTP Entertainment,0.14,0.02,0.01,0.01,X360::Shooter
Venetica,2010,DTP Entertainment,0.09,0.03,"",0.01,X360::Role-Playing
Venus & Braves: Majo to Megami to Horobi no Yogen,2011,Namco Bandai Games,"",0.0,0.05,0.0,PSP::Role-Playing
Vexx,2003,Acclaim Entertainment,0.08,0.02,"",0.0,XB::Platform
Victorious Boxers: Ippo's Road to Glory,2000,Empire Interactive,0.05,0.04,0.38,0.01,PS2::Fighting
Victorious: Hollywood Arts Debut,2011,D3Publisher,0.14,0.01,"",0.01,DS::Misc
Victory Spike,1996,Imagineer,"",0.0,0.01,0.0,PS::Sports
Victory Zone,1995,Sony Computer Entertainment,"",0.0,0.1,0.01,PS::Misc
Vietcong,2003,Gathering of Developers,"",0.02,"",0.0,PC::Shooter
Vietcong: Purple Haze,2004,Gathering of Developers,0.09,0.07,"",0.02,PS2::Shooter
Viewtiful Joe,2004,Capcom,0.14,0.11,"",0.04,PS2::Action
Viewtiful Joe: Double Trouble!,2005,Capcom,0.08,0.0,0.01,0.01,DS::Action
Viewtiful Joe: Red Hot Rumble,2005,Capcom,0.04,0.01,"",0.0,GC::Action
Viewtiful Joe: Red Hot Rumble,2006,Capcom,0.08,0.0,"",0.01,PSP::Action
Vigilante 8,1998,Activision,0.25,0.06,"",0.0,N64::Racing
Vigilante 8,1998,Activision,0.68,0.47,"",0.08,PS::Racing
Vigilante 8: 2nd Offense,2000,Activision,0.09,0.02,"",0.0,N64::Racing
Viking: Battle for Asgard,2008,Sega,0.16,0.24,"",0.05,X360::Action
Vin Diesel: Wheelman,2009,Ubisoft,0.12,0.15,"",0.06,PS3::Racing
Vin Diesel: Wheelman,2009,Ubisoft,0.24,0.17,"",0.05,X360::Racing
Violet no Atelier: Gramnad no Renkinjutsushi 2 - Gunjou no Omoide,2011,Gust,"",0.0,0.02,0.0,PSP::Role-Playing
Violet no Atelier: Gramnad no Renkinjutsushi 2 - Gunjou no Omoide,2011,Gust,"",0.0,0.02,0.0,PSP::Role-Playing
Violet no Atelier: Gramnad no Renkinjutsushi 2 - Gunjou no Omoide,2011,Gust,"",0.0,0.02,0.0,PSP::Role-Playing
Virtua Cop 2,1996,Sega,"",0.0,0.3,0.0,SAT::Shooter
Virtua Fighter,1994,Sega,0.17,0.12,0.77,0.02,SAT::Fighting
Virtua Fighter,1994,Sega,0.17,0.12,0.77,0.02,SAT::Fighting
Virtua Fighter 2,1995,Sega,0.34,0.26,1.3,0.03,SAT::Fighting
Virtua Fighter 3tb,1998,Sega,"",0.0,0.37,0.0,DC::Fighting
Virtua Fighter 4,2002,Sega,0.78,0.44,0.56,0.04,PS2::Fighting
Virtua Fighter 4: Evolution,2003,Sega,0.35,0.27,"",0.09,PS2::Fighting
Virtua Fighter 4: Evolution,2003,Sega,0.35,0.27,"",0.09,PS2::Fighting
Virtua Fighter 5,2007,Sega,0.29,0.52,0.08,0.2,PS3::Fighting
Virtua Fighter 5 Online,2007,Sega,0.2,0.03,0.03,0.02,X360::Fighting
Virtua Fighter CG Portrait Series Vol.1: Sarah Bryant,1995,Sega,"",0.0,0.11,0.0,SAT::Misc
Virtua Fighter CG Portrait Series Vol.2: Jacky Bryant,1995,Sega,"",0.0,0.08,0.0,SAT::Misc
Virtua Fighter CG Portrait Series Vol.4: Pai Chan,1995,Sega,"",0.0,0.12,0.0,SAT::Misc
Virtua Fighter CG Portrait Series Vol.5: Wolf Hawkfield,1995,Sega,"",0.0,0.05,0.0,SAT::Misc
Virtua Fighter CG Portrait Series Vol.6: Lau Chan,1995,Sega,"",0.0,0.04,0.0,SAT::Misc
Virtua Fighter Kids,1995,Sega,"",0.0,0.23,0.0,SAT::Fighting
Virtua Pro Football,2006,Sega,"",0.0,0.02,0.0,PS2::Sports
Virtua Quest,N/A,Unknown,0.01,0.0,"",0.0,GC::Role-Playing
Virtua Quest,N/A,Unknown,0.01,0.01,"",0.0,PS2::Role-Playing
Virtua Racing,1994,Sega,"",0.0,0.26,0.0,GEN::Racing
Virtua Striker 2002,2002,Sega,0.01,0.0,0.03,0.0,GC::Sports
Virtua Tennis 2009,2009,Sega,0.13,0.21,"",0.04,Wii::Sports
Virtua Tennis 2009,2009,Sega,0.12,0.18,"",0.03,X360::Sports
Virtua Tennis 3,2007,Sega,0.23,0.59,0.03,0.22,PS3::Sports
Virtua Tennis 3,2007,Sega,0.02,0.03,"",0.01,PSP::Sports
Virtua Tennis 3,2007,Sega,0.03,0.02,"",0.0,X360::Sports
Virtua Tennis 4,2011,Sega,"",0.03,"",0.01,PC::Sports
Virtua Tennis 4,2011,Sega,0.09,0.25,0.03,0.09,PS3::Sports
Virtua Tennis: World Tour (US & Others sales),2005,Sega,0.16,0.36,"",0.14,PSP::Sports
Virtua Tennis: World Tour (jp sales),2005,Sega,"",0.0,0.02,0.0,PSP::Sports
Virtual Hydlide,1995,Sega,"",0.0,0.11,0.0,SAT::Role-Playing
Virtual Kasparov,2002,Titus,0.01,0.01,"",0.0,GBA::Strategy
Virtual Kasparov,2002,Titus,0.01,0.01,"",0.0,GBA::Strategy
Virtual Pool 64,1998,Crave Entertainment,0.08,0.02,"",0.0,N64::Sports
Virtual Pool: Tournament Edition,2005,Global Star,0.02,0.01,"",0.0,XB::Sports
Virtual Pro Wrestling,1996,Asmik Ace Entertainment,"",0.0,0.09,0.01,PS::Fighting
Virtual Soccer,1993,Hudson Soft,"",0.0,0.53,0.0,SNES::Sports
Vitamin R,2013,D3Publisher,"",0.0,0.02,0.0,PSP::Adventure
Vitamin X,2007,D3Publisher,"",0.0,0.01,0.0,PS2::Adventure
Vitamin X Evolution,2008,D3Publisher,"",0.0,0.03,0.0,DS::Adventure
Vitamin X to Z,2011,D3Publisher,"",0.0,0.06,0.0,PSP::Adventure
Vitamin Y,2008,D3Publisher,"",0.0,0.01,0.0,DS::Adventure
Vitamin Z,2009,D3Publisher,"",0.0,0.03,0.0,PS2::Adventure
Vitamin Z Revolution,2010,D3Publisher,"",0.0,0.02,0.0,PSP::Adventure
Viva Pinata,2007,Microsoft Game Studios,"",0.02,"",0.0,PC::Simulation
Viva Pinata,2006,Microsoft Game Studios,0.45,0.96,0.02,0.2,X360::Simulation
Viva Pinata: Party Animals,2007,Microsoft Game Studios,0.19,0.03,"",0.02,X360::Misc
Viz,1998,Acclaim Entertainment,0.23,0.06,"",0.0,N64::Racing
Volleyball,1987,Nintendo,0.14,0.03,1.98,0.0,NES::Sports
Voodoo Chronicles: First Sign,2011,ValuSoft,0.01,0.0,"",0.0,PC::Adventure
W.L.O. Sekai Renai Kikousen,2010,5pb,"",0.0,0.02,0.0,X360::Adventure
WCW Backstage Assault,N/A,Unknown,0.11,0.03,"",0.0,N64::Action
WCW Backstage Assault,1999,Electronic Arts,0.12,0.08,"",0.01,PS::Action
WCW Mayhem,1999,Electronic Arts,0.63,0.15,"",0.01,N64::Fighting
WCW Mayhem,1998,Electronic Arts,0.68,0.46,"",0.08,PS::Fighting
WCW Nitro,1998,THQ,0.17,0.04,"",0.0,N64::Fighting
WCW vs the World,1998,THQ,1.17,0.2,0.04,0.05,PS::Fighting
WCW vs the World,1998,THQ,1.17,0.2,0.04,0.05,PS::Fighting
WCW vs the World,1998,THQ,1.17,0.2,0.04,0.05,PS::Fighting
WCW vs. nWo: World Tour,1997,THQ,1.37,0.28,0.03,0.02,N64::Fighting
WRC 2: FIA World Rally Championship,2011,Ubisoft,"",0.13,"",0.04,PS3::Racing
WRC 2: FIA World Rally Championship,2011,Ubisoft,"",0.06,"",0.01,X360::Racing
WRC 5: FIA World Rally Championship,2015,Bigben Interactive,0.02,0.09,"",0.02,PS3::Sports
WRC 5: FIA World Rally Championship,2015,Bigben Interactive,"",0.04,"",0.01,PS4::Sports
WRC 5: FIA World Rally Championship,2015,Bigben Interactive,"",0.06,"",0.02,PSV::Sports
WRC 5: FIA World Rally Championship,2015,Bigben Interactive,"",0.02,"",0.0,X360::Sports
WRC: FIA World Rally Championship,N/A,Black Bean Games,"",0.01,"",0.0,PC::Racing
