Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales
Sports Illustrated for Kids: Football,GBA,2003,Sports,BAM! Entertainment,0.13,0.05,0.0,0.0
Sprint Cars: Road to Knoxville,PS2,2005,Racing,THQ,0.03,0.03,0.0,0.01
Spy Fox in Dry Cereal,Wii,2008,Adventure,Majesco Entertainment,0.06,0.0,0.0,0.0
Spy Hunter,GC,2002,Racing,Midway Games,0.16,0.04,0.0,0.01
Spy Kids 3-D: Game Over,GBA,2003,Platform,Disney Interactive Studios,0.24,0.09,0.0,0.01
Spyro 2: Season of Flame,GBA,2002,Platform,Vivendi Games,0.85,0.65,0.0,0.08
Spyro: A Hero's Tail,GC,2004,Platform,Vivendi Games,0.22,0.06,0.0,0.01
Spyro: Attack of the Rhynocs,GBA,2003,Platform,Universal Interactive,0.22,0.08,0.0,0.01
Spyro: Enter the Dragonfly,GC,2002,Platform,Universal Interactive,0.55,0.14,0.0,0.02
Stacked with Daniel Negreanu,PS2,2006,Misc,Myelin Media,0.04,0.03,0.0,0.01
Star Driver: Kagayaki no Takuto - Ginga Bishounen Densetsu,PSP,2011,Adventure,Namco Bandai Games,0.0,0.0,0.05,0.0
Star Fighter,PS,1995,Shooter,Telstar,0.04,0.02,0.0,0.0
Star Fox 64,N64,1997,Shooter,Nintendo,2.78,0.58,0.64,0.04
Star Fox Command,DS,2006,Shooter,Nintendo,0.39,0.01,0.1,0.04
Star Ocean,SNES,1996,Role-Playing,Enix Corporation,0.0,0.0,0.23,0.0
Star Ocean 5: Integrity and Faithlessness,PS3,2016,Role-Playing,Square Enix,0.0,0.0,0.04,0.0
Star Ocean: First Departure,PSP,2007,Role-Playing,Square Enix,0.2,0.14,0.22,0.09
Star Ocean: Second Evolution,PSP,2008,Role-Playing,Square Enix,0.14,0.02,0.16,0.02
Star Ocean: The Last Hope International,PS3,2010,Role-Playing,Square Enix,0.28,0.16,0.22,0.08
Star Ocean: Till The End of Time,PS2,2003,Role-Playing,Ubisoft,0.8,0.21,0.55,0.15
Star Soldier,NES,1986,Shooter,Hudson Soft,0.32,0.06,0.57,0.01
Star Trek: Legacy,X360,N/A,Simulation,Ubisoft,0.14,0.03,0.0,0.02
Star Trek: Shattered Universe,XB,2004,Simulation,Global Star,0.03,0.01,0.0,0.0
Star Trek: Tactical Assault,PSP,2006,Strategy,Ubisoft,0.02,0.01,0.0,0.0
Star Wars Battlefront (2015),PC,2015,Shooter,Electronic Arts,0.13,0.37,0.0,0.04
Star Wars Battlefront: Elite Squadron,PSP,2009,Shooter,LucasArts,0.38,0.24,0.0,0.16
Star Wars Jedi Knight II: Jedi Outcast,GC,2002,Shooter,Activision,0.18,0.05,0.0,0.01
Star Wars Knights of the Old Republic II: The Sith Lords,PC,2005,Role-Playing,LucasArts,0.01,0.04,0.0,0.01
Star Wars Knights of the Old Republic II: The Sith Lords,XB,2004,Role-Playing,Activision,0.99,0.33,0.0,0.05
Star Wars Rogue Leader: Rogue Squadron II,GC,2001,Simulation,LucasArts,1.03,0.75,0.03,0.09
Star Wars The Clone Wars: Lightsaber Duels,Wii,2008,Action,LucasArts,1.23,0.3,0.0,0.14
Star Wars The Clone Wars: Republic Heroes,DS,2009,Action,LucasArts,0.23,0.14,0.0,0.04
Star Wars The Clone Wars: Republic Heroes,Wii,2009,Action,LucasArts,0.44,0.3,0.0,0.08
Star Wars: Battlefront II,PS2,2005,Shooter,LucasArts,2.18,1.02,0.03,0.37
Star Wars: Battlefront II,PSP,2005,Shooter,LucasArts,1.05,0.06,0.01,0.11
Star Wars: Dark Forces,PC,1994,Shooter,LucasArts,1.09,0.77,0.0,0.09
Star Wars: Empire at War,PC,2006,Strategy,LucasArts,0.01,0.06,0.0,0.02
Star Wars: Empire at War - Forces of Corruption,PC,2006,Strategy,LucasArts,0.0,0.02,0.0,0.0
Star Wars: Flight of the Falcon,GBA,2003,Action,THQ,0.25,0.09,0.0,0.01
Star Wars: Knights of the Old Republic,PC,2003,Role-Playing,LucasArts,0.01,0.1,0.0,0.02
Star Wars: Lethal Alliance,PSP,2006,Action,Ubisoft,0.11,0.01,0.0,0.01
Star Wars: Rogue Squadron,N64,1998,Simulation,Nintendo,1.6,0.46,0.08,0.03
Star Wars: The Clone Wars & Tetris Worlds,XB,2002,Misc,Microsoft Game Studios,0.14,0.04,0.0,0.01
Star Wars: The Force Unleashed,DS,2008,Action,LucasArts,0.51,0.29,0.0,0.09
Star Wars: The Force Unleashed,PS3,2008,Action,LucasArts,1.01,0.9,0.0,0.37
Star Wars: The Force Unleashed,X360,2008,Action,LucasArts,1.74,0.8,0.0,0.26
Star Wars: The Force Unleashed II,PS3,2010,Action,LucasArts,0.8,0.53,0.0,0.22
Star Wars: The Force Unleashed II,X360,2010,Action,LucasArts,0.95,0.4,0.0,0.12
StarCraft,PC,1998,Strategy,Activision,0.0,0.04,0.0,0.01
Starhawk,PS3,2012,Action,Sony Computer Entertainment,0.18,0.05,0.03,0.03
Starry ? Sky: In Autumn,PSP,2010,Misc,Asgard,0.0,0.0,0.03,0.0
Starry ? Sky: In Spring,PSP,2010,Misc,Asgard,0.0,0.0,0.05,0.0
Starship Troopers,PC,2005,Shooter,Empire Interactive,0.0,0.02,0.0,0.0
Starsky & Hutch,XB,2003,Racing,Empire Interactive,0.17,0.05,0.0,0.01
State of Decay,XOne,2015,Strategy,Microsoft Game Studios,0.14,0.05,0.0,0.02
State of Emergency,XB,2003,Action,Take-Two Interactive,0.13,0.04,0.0,0.01
Steel Battalion,XB,2002,Simulation,Microsoft Game Studios,0.05,0.02,0.02,0.0
Steel Battalion: Heavy Armor,X360,2012,Misc,Capcom,0.08,0.03,0.02,0.01
Steins;Gate,PSP,2011,Adventure,Kadokawa Shoten,0.0,0.0,0.19,0.0
Steins;Gate 0,PSV,2015,Adventure,PQube,0.0,0.0,0.05,0.0
Steins;Gate: Hiyoku Renri no Darling,X360,2011,Adventure,5pb,0.0,0.0,0.08,0.0
Steins;Gate: Senkei Kousoku no Phonogram,PS3,2013,Adventure,5pb,0.0,0.0,0.06,0.0
Stella Deus: The Gate of Eternity,PS2,2004,Strategy,505 Games,0.04,0.03,0.0,0.01
Stella Glow,3DS,2015,Role-Playing,Atlus,0.16,0.01,0.05,0.02
Still Life 2,PC,2009,Adventure,Rondomedia,0.0,0.01,0.0,0.0
StokEd,X360,2009,Sports,Zushi Games,0.18,0.01,0.0,0.01
Stoked: Big Air Edition,X360,2009,Sports,Namco Bandai Games,0.02,0.02,0.0,0.0
Stolen,PS2,2005,Action,Hip Interactive,0.02,0.01,0.0,0.0
Storm Lover 2nd V,PSV,2016,Adventure,D3Publisher,0.0,0.0,0.02,0.0
Storm Lover Kai!!,PSP,2012,Action,D3Publisher,0.0,0.0,0.02,0.0
StormLover,PSP,2010,Adventure,D3Publisher,0.0,0.0,0.03,0.0
Stormrise,X360,2009,Strategy,Sega,0.11,0.03,0.0,0.01
Story Hour: Adventures,Wii,2008,Adventure,Zoo Digital Publishing,0.03,0.0,0.0,0.0
Story Hour: Fairy Tales,Wii,2008,Adventure,Zoo Digital Publishing,0.04,0.0,0.0,0.0
Storybook Workshop,Wii,2009,Misc,Konami Digital Entertainment,0.07,0.0,0.0,0.01
Stranger of Sword City,PSV,2015,Role-Playing,Nippon Ichi Software,0.02,0.02,0.0,0.01
Stranglehold,PS3,2007,Shooter,Midway Games,0.24,0.03,0.0,0.03
Strawberry Shortcake: Strawberryland Games,DS,2006,Action,Game Factory,0.05,0.0,0.0,0.0
Strawberry Shortcake: Summertime Adventure,GBA,2004,Adventure,Majesco Entertainment,0.47,0.18,0.0,0.01
Street Fighter Alpha 2,PS,1996,Fighting,Virgin Interactive,0.14,0.09,0.57,0.06
Street Fighter Alpha 2,SNES,1996,Fighting,Nintendo,0.0,0.0,0.17,0.0
Street Fighter Alpha 3,PS,1998,Fighting,Virgin Interactive,0.38,0.12,0.51,0.02
Street Fighter Alpha: Warriors' Dreams,PS,1995,Fighting,Virgin Interactive,0.17,0.11,0.43,0.05
Street Fighter EX2 Plus,PS,1998,Fighting,Virgin Interactive,0.13,0.09,0.0,0.02
Street Hoops,GC,N/A,Sports,Unknown,0.09,0.02,0.0,0.0
Street Racer,PS,1996,Racing,Ubisoft,0.09,0.06,0.0,0.01
Street Supremacy,PSP,2005,Racing,Konami Digital Entertainment,0.03,0.0,0.0,0.0
Streets of Rage 3,GEN,1993,Action,Sega,0.0,0.0,0.07,0.0
Strike Force Bowling,PS2,2004,Sports,Play It,0.3,0.24,0.0,0.08
Strike Point,PS,1996,Simulation,Elite,0.04,0.03,0.0,0.0
Strikers 1945,PS,1998,Shooter,Midas Interactive Entertainment,0.07,0.05,0.0,0.01
Strongest Tokyo University Shogi DS,DS,1985,Action,Mycom,0.0,0.0,0.02,0.0
Stronghold 3,PC,2011,Strategy,N/A,0.06,0.1,0.0,0.0
Stronghold Legends,PC,2006,Strategy,Take-Two Interactive,0.0,0.01,0.0,0.0
Stuart Little 2,GBA,2002,Platform,Activision,0.33,0.12,0.0,0.01
Stuntman: Ignition,X360,2007,Racing,THQ,0.25,0.32,0.0,0.07
Style Savvy,DS,2008,Simulation,Nintendo,0.63,0.84,0.96,0.19
Style Savvy: Trendsetters,3DS,2012,Simulation,Nintendo,0.16,0.02,0.53,0.01
Sudoku Ball Detective,DS,2009,Puzzle,Playlogic Game Factory,0.06,0.0,0.0,0.0
Sudoku Fever,GBA,2006,Puzzle,Take-Two Interactive,0.05,0.02,0.0,0.0
Sudokuro,DS,2007,Puzzle,Crave Entertainment,0.1,0.0,0.0,0.01
Sugar + Spice! Anoko no Suteki na Nanimokamo,PS2,2008,Adventure,Alchemist,0.0,0.0,0.01,0.0
Suggoi! Arcana Heart 2,PS2,2009,Fighting,AQ Interactive,0.0,0.0,0.03,0.0
Sugoi Hebereke,SNES,1994,Fighting,Sunsoft,0.0,0.0,0.02,0.0
Suikoden,PS,1995,Role-Playing,Konami Digital Entertainment,0.21,0.14,0.21,0.04
Suikoden III,PS2,N/A,Role-Playing,Unknown,0.29,0.23,0.38,0.08
Suikoden Tactics,PS2,2005,Strategy,Konami Digital Entertainment,0.06,0.05,0.07,0.02
Sumikko Gurashi: Omise Hajimerundesu,3DS,2015,Action,Nippon Columbia,0.0,0.0,0.14,0.0
Summer Athletics: The Ultimate Challenge,X360,2008,Sports,DTP Entertainment,0.02,0.01,0.0,0.0
Summer Heat Beach Volleyball,PS2,2003,Sports,Acclaim Entertainment,0.14,0.11,0.0,0.04
Summon Night,DS,2008,Role-Playing,Banpresto,0.0,0.0,0.07,0.0
Summon Night 2,DS,2008,Role-Playing,Namco Bandai Games,0.0,0.0,0.06,0.0
Sunny Garcia Surfing,PS2,2001,Sports,Ubisoft,0.02,0.01,0.0,0.0
Sunrise Eiyuutan R,PS2,2000,Role-Playing,Sunrise Interactive,0.0,0.0,0.06,0.0
Super Adventure Island,SNES,1992,Platform,Hudson Soft,0.0,0.0,0.22,0.0
Super Army War,GBA,2005,Action,Flashpoint Games,0.03,0.01,0.0,0.0
Super Baseball,2600,1987,Sports,Atari,0.07,0.0,0.0,0.0
Super Batter Up,SNES,1992,Sports,Namco Bandai Games,0.0,0.0,0.46,0.0
Super Fire ProWrestling X,SNES,1995,Fighting,Human Entertainment,0.0,0.0,0.28,0.0
Super Mahjong 2: Honkaku 4Jin Uchi,SNES,1993,Misc,Imax,0.0,0.0,0.06,0.0
Super Mario 3D World,WiiU,2013,Platform,Nintendo,2.11,1.11,0.72,0.3
Super Mario All-Stars,SNES,1993,Platform,Nintendo,5.99,2.15,2.12,0.29
Super Mario Bros. 3,GBA,2003,Platform,Nintendo,2.93,1.25,0.83,0.2
Super Mario Galaxy 2,Wii,2010,Platform,Nintendo,3.66,2.42,0.98,0.64
Super Mario Land 3: Wario Land,GB,1994,Platform,Nintendo,2.49,0.98,1.57,0.15
Super Mario World,GBA,2001,Platform,Nintendo,3.21,1.11,0.95,0.2
Super Meat Boy: Ultra Edition!,PC,2011,Platform,Unknown,0.0,0.02,0.0,0.01
Super Metroid,SNES,1994,Action,Nintendo,0.57,0.12,0.71,0.02
Super Monkey Ball 3D,3DS,2011,Action,Sega,0.26,0.15,0.05,0.04
Super Monkey Ball: Banana Blitz,Wii,2006,Misc,Sega,1.07,0.92,0.04,0.24
Super Power League,SNES,1993,Sports,Hudson Soft,0.0,0.0,0.17,0.0
Super Puyo Puyo 2,SNES,1995,Puzzle,Compile,0.0,0.0,0.47,0.0
Super Puzzle Fighter II,GBA,N/A,Puzzle,Capcom,0.06,0.02,0.0,0.0
Super Puzzle Fighter II Turbo,PS,1996,Puzzle,Virgin Interactive,0.08,0.05,0.0,0.01
Super R-Type,SNES,1991,Shooter,Nintendo,0.0,0.0,0.23,0.0
Super R.C. Pro-Am,GB,1991,Racing,Nintendo,0.58,0.37,0.15,0.04
Super Real Mahjong P V,SAT,1995,Misc,Seta Corporation,0.0,0.0,0.19,0.0
Super Robot Gakuen,DS,2009,Adventure,Namco Bandai Games,0.0,0.0,0.04,0.0
Super Robot Taisen A Portable,PSP,2008,Strategy,Namco Bandai Games,0.0,0.0,0.18,0.0
Super Robot Taisen Compact 2 Dai-1-Bu,WS,2000,Strategy,Namco Bandai Games,0.0,0.0,0.17,0.0
Super Robot Taisen D,GBA,2003,Strategy,Banpresto,0.0,0.0,0.23,0.01
Super Robot Taisen F Kanketsuhen,PS,1999,Strategy,Banpresto,0.0,0.0,0.21,0.01
Super Robot Taisen OG Saga: Endless Frontier,DS,2008,Role-Playing,Namco Bandai Games,0.08,0.0,0.0,0.01
Super Robot Taisen OG Saga: Endless Frontier (JP sales),DS,2008,Role-Playing,Namco Bandai Games,0.0,0.0,0.14,0.0
Super Robot Taisen OG Saga: Masou Kishin III - Pride of Justice,PSV,2013,Strategy,Namco Bandai Games,0.0,0.0,0.03,0.0
Super Robot Taisen W,DS,2007,Strategy,Banpresto,0.0,0.0,0.3,0.0
Super Robot Taisen XO,X360,2006,Strategy,Banpresto,0.0,0.0,0.01,0.0
Super Robot Taisen Z,PS2,2008,Strategy,Namco Bandai Games,0.0,0.0,0.5,0.0
Super Robot Taisen α,PS,2000,Strategy,Banpresto,0.0,0.0,0.75,0.05
Super Robot Taisen: Scramble Commander the 2nd,PS2,2007,Strategy,Banpresto,0.0,0.0,0.04,0.0
Super Robot Wars OG Saga: Masou Kishin II - Revelation of Evil God,PSP,N/A,Strategy,N/A,0.0,0.0,0.12,0.0
Super Scope 6,SNES,1991,Shooter,Nintendo,1.06,0.38,0.15,0.05
Super Sentai Battle: Ranger Cross,Wii,2011,Action,Namco Bandai Games,0.0,0.0,0.08,0.0
Super Smash Bros. Brawl,Wii,2008,Fighting,Nintendo,6.75,2.61,2.66,1.02
Super Smash Bros. for Wii U and 3DS,3DS,2014,Fighting,Nintendo,3.24,1.35,2.42,0.43
Super Smash Bros. for Wii U and 3DS,WiiU,2014,Fighting,Nintendo,2.59,1.06,0.8,0.57
Super Soccer,SNES,1991,Sports,Nintendo,0.0,0.0,0.38,0.0
Super Street Fighter II: Turbo Revival,GBA,2001,Fighting,Ubisoft,0.18,0.07,0.0,0.0
Super Street Fighter IV: 3D Edition,3DS,2011,Fighting,Capcom,0.55,0.44,0.14,0.09
Super Swing Golf Season 2,Wii,2007,Sports,Rising Star Games,0.08,0.0,0.03,0.01
Super Wagyan Land,SNES,1991,Action,Namco Bandai Games,0.0,0.0,0.42,0.0
Supercar Street Challenge,PS2,2001,Racing,Activision,0.55,0.43,0.0,0.14
Superman Returns,X360,2006,Action,Electronic Arts,0.23,0.02,0.0,0.02
Superman: Shadow of Apokolips,GC,2003,Action,Atari,0.06,0.02,0.0,0.0
Superman: The Man of Steel,XB,2002,Action,Atari,0.1,0.03,0.0,0.0
Superman: The New Superman Adventures,N64,1999,Action,Titus,0.33,0.07,0.0,0.0
Superstars V8 Racing,PS3,2009,Racing,Black Bean Games,0.0,0.02,0.0,0.01
Superstars V8 Racing,X360,2009,Racing,Black Bean Games,0.0,0.01,0.0,0.0
Supremacy MMA,PS3,2011,Fighting,505 Games,0.06,0.04,0.0,0.02
Supremacy MMA,PSV,2012,Fighting,505 Games,0.02,0.05,0.0,0.02
Supreme Commander,PC,2007,Strategy,THQ,0.0,0.04,0.0,0.01
Supreme Commander 2,X360,2010,Strategy,Square Enix,0.23,0.1,0.0,0.03
Surf's Up,DS,2007,Sports,Ubisoft,0.26,0.0,0.0,0.02
Surf's Up,Wii,2007,Sports,Ubisoft,0.15,0.0,0.0,0.01
Sushi Go-Round,DS,2010,Simulation,Asylum Entertainment,0.04,0.0,0.0,0.0
Suzumiya Haruhi no Tsuisou,PS3,2011,Adventure,Namco Bandai Games,0.0,0.0,0.03,0.0
Suzumiya Haruhi no Yakusoku,PSP,2007,Adventure,Namco Bandai Games,0.0,0.0,0.15,0.0
Suzumiya Haruhi-Chan no Mahjong,PSP,2011,Misc,Kadokawa Shoten,0.0,0.0,0.02,0.0
Sword Art Online: Game Director's Edition,PS4,2015,Role-Playing,Namco Bandai Games,0.0,0.0,0.05,0.0
Sword Art Online: Hollow Fragment,PS4,2015,Role-Playing,Namco Bandai Games,0.0,0.1,0.0,0.02
Sword Art Online: Infinity Moment,PSP,2013,Role-Playing,Namco Bandai Games,0.0,0.0,0.22,0.0
Sword of Mana,GBA,2003,Role-Playing,Nintendo,0.31,0.11,0.3,0.02
Swords,Wii,N/A,Fighting,Unknown,0.03,0.0,0.0,0.0
Syberia,DS,2008,Action,Mindscape,0.1,0.02,0.0,0.01
Syberia,PC,2002,Action,Microids,0.0,0.02,0.0,0.0
Syberia II,XB,2004,Adventure,Ubisoft,0.02,0.01,0.0,0.0
Sydney 2000,PS,2000,Sports,Eidos Interactive,0.15,0.1,0.0,0.02
Syndicate,X360,2012,Shooter,Electronic Arts,0.1,0.06,0.0,0.02
Syphon Filter 3,PS,2001,Shooter,Sony Computer Entertainment,0.29,0.2,0.0,0.03
Syphon Filter: Dark Mirror,PSP,2006,Shooter,Sony Computer Entertainment,0.26,0.01,0.0,0.03
System 3 presents Ferrari Challenge Trofeo Pirelli,DS,2008,Racing,System 3 Arcade Software,0.03,0.01,0.0,0.0
T.A.C. Heroes : Big Red One,DS,2010,Strategy,Storm City Games,0.02,0.0,0.0,0.0
TMNT,DS,2007,Action,Ubisoft,0.03,0.01,0.0,0.0
TNA iMPACT!,PS2,2008,Fighting,Midway Games,0.1,0.0,0.0,0.12
TOCA Race Driver 2: Ultimate Racing Simulator,PS2,2004,Racing,Codemasters,0.03,0.02,0.0,0.01
TOCA Race Driver 2: Ultimate Racing Simulator,PSP,2005,Racing,Codemasters,0.0,0.25,0.0,0.0
TRON: Evolution,PS3,2010,Action,Disney Interactive Studios,0.27,0.1,0.0,0.05
TRON: Evolution,PSP,2010,Action,Disney Interactive Studios,0.09,0.02,0.0,0.02
TRON: Evolution - Battle Grids,Wii,2010,Racing,Disney Interactive Studios,0.18,0.03,0.0,0.02
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.3,PS3,2015,Action,Namco Bandai Games,0.0,0.0,0.02,0.0
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.5,PS3,2015,Action,Namco Bandai Games,0.0,0.0,0.02,0.0
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.6,PS3,2015,Adventure,Namco Bandai Games,0.0,0.0,0.02,0.0
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.7,PS3,2015,Misc,Namco Bandai Games,0.0,0.0,0.02,0.0
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.8,PS3,2016,Misc,Namco Bandai Games,0.0,0.0,0.02,0.0
Tabi no Yubisashi Kaiwachou DS: DS Series 3 Kankoku,DS,2006,Misc,Nintendo,0.0,0.0,0.06,0.0
Tabi no Yubisashi Kaiwachou DS: DS Series 4 America,DS,2006,Misc,Nintendo,0.0,0.0,0.09,0.0
Tactics Layer: Ritina Guard Senki,DS,2009,Strategy,D3Publisher,0.0,0.0,0.01,0.0
Tago Akira no Atama no Taisou Dai-2-Shuu: Ginga Oudan Nazotoki Adventure,DS,2009,Adventure,Level 5,0.0,0.0,0.03,0.0
Taiko Drum Master: Tokumori!,WiiU,2014,Misc,Namco Bandai Games,0.0,0.0,0.11,0.0
Taiko no Tatsujin Wii: Dodon to 2 Yome!,Wii,2009,Misc,Namco Bandai Games,0.0,0.0,0.4,0.0
Taiko no Tatsujin: Atsumete Tomodachi Daisakusen!,WiiU,2015,Misc,Namco Bandai Games,0.0,0.0,0.06,0.0
Taikou Risshiden V,PSP,2009,Strategy,Tecmo Koei,0.0,0.0,0.04,0.0
Taito Legends,PS2,2005,Misc,Empire Interactive,0.06,0.04,0.0,0.01
Taito Legends Power Up,PSP,2007,Action,Destineer,0.05,0.0,0.0,0.0
Tak 2: The Staff of Dreams,PS2,2004,Platform,THQ,0.3,0.24,0.0,0.08
Tak and the Guardians of Gross,PS2,2008,Action,THQ,0.14,0.11,0.0,0.04
Tak and the Power of Juju,PS2,2003,Platform,THQ,0.56,0.44,0.0,0.15
Tak: Mojo Mistake,DS,2008,Action,THQ,0.16,0.0,0.0,0.01
Tak: The Great Juju Challenge,XB,2005,Platform,THQ,0.05,0.02,0.0,0.0
Take On Helicopters,PC,2011,Simulation,Unknown,0.0,0.02,0.0,0.01
Tale of a Hero,PC,2010,Adventure,Daedalic,0.0,0.02,0.0,0.01
Tales of Berseria,PS4,2016,Role-Playing,Namco Bandai Games,0.0,0.0,0.22,0.0
Tales of Hearts,DS,2008,Role-Playing,Namco Bandai Games,0.0,0.0,0.24,0.0
Tales of Phantasia,SNES,1995,Role-Playing,Namco Bandai Games,0.0,0.0,0.4,0.0
Tales of Rebirth,PSP,2008,Role-Playing,Namco Bandai Games,0.0,0.0,0.07,0.0
Tales of Symphonia: Dawn of the New World,Wii,2008,Role-Playing,Namco Bandai Games,0.22,0.05,0.24,0.03
Tales of VS.,PSP,2009,Fighting,Namco Bandai Games,0.0,0.0,0.23,0.0
Tales of Vesperia,X360,2008,Role-Playing,Atari,0.32,0.18,0.19,0.05
Tales of the Abyss,3DS,2011,Role-Playing,Namco Bandai Games,0.42,0.19,0.14,0.06
Tales of the Heroes: Twin Brave,PSP,2012,Role-Playing,Namco Bandai Games,0.0,0.0,0.13,0.0
Tales of the Tempest,DS,2006,Role-Playing,Namco Bandai Games,0.0,0.0,0.18,0.0
Tales of the World: Radiant Mythology 2,PSP,2009,Role-Playing,Namco Bandai Games,0.0,0.0,0.33,0.0
Tales of the World: Radiant Mythology 3,PSP,2011,Role-Playing,Namco Bandai Games,0.0,0.0,0.28,0.0
Tamagotchi,GB,1996,Simulation,Namco Bandai Games,0.0,0.0,1.44,0.01
Tamagotchi Collection,DS,2011,Misc,Namco Bandai Games,0.0,0.0,0.15,0.0
Tamagotchi Party On!,Wii,2006,Misc,Namco Bandai Games,0.12,0.0,0.06,0.01
Tamagotchi no Narikiri Challenge,DS,2010,Action,Namco Bandai Games,0.0,0.0,0.17,0.0
Tamagotchi no Pichi Pichi Omisecchi,DS,2010,Action,Namco Bandai Games,0.0,0.0,0.13,0.0
Tantei Opera: Milky Holmes,PSP,2010,Adventure,Unknown,0.0,0.0,0.02,0.0
Tao Adventure: Curse Demon,DS,2005,Role-Playing,Konami Digital Entertainment,0.03,0.0,0.0,0.0
Tatsunoko vs. Capcom: Ultimate All-Stars,Wii,2010,Fighting,Capcom,0.32,0.16,0.03,0.05
Taz Wanted,PS2,2002,Platform,Atari,0.08,0.06,0.0,0.02
Tears to Tiara: Garland of the Earth,PS3,2008,Strategy,Aqua Plus,0.0,0.0,0.08,0.0
Tecmo Classic Arcade,XB,2005,Misc,Microsoft Game Studios,0.05,0.01,0.0,0.0
Tecmo Super Bowl,PS,1996,Sports,Tecmo Koei,0.06,0.04,0.0,0.01
Teen Titans,GBA,N/A,Action,Unknown,0.13,0.05,0.0,0.0
Teen Titans,GC,2006,Action,THQ,0.25,0.07,0.0,0.01
Teenage Mutant Ninja Turtles (3DS),3DS,2013,Action,Activision,0.01,0.0,0.0,0.0
Teenage Mutant Ninja Turtles 3: Mutant Nightmare,PS2,2005,Action,Konami Digital Entertainment,0.1,0.08,0.0,0.03
Teenage Mutant Ninja Turtles III: The Manhattan Project,NES,1991,Action,Konami Digital Entertainment,1.05,0.17,0.15,0.02
Teenage Mutant Ninja Turtles: Danger of the Ooze,3DS,2014,Adventure,Activision,0.08,0.04,0.0,0.01
Teenage Mutant Ninja Turtles: Danger of the Ooze,PS3,2014,Adventure,Activision,0.11,0.11,0.0,0.05
Teenage Mutant Ninja Turtles: Mutants in Manhattan,PS3,2016,Action,Activision,0.01,0.03,0.0,0.01
Teenage Mutant Ninja Turtles: Mutants in Manhattan,PS4,2016,Action,Activision,0.04,0.02,0.0,0.01
Teenage Mutant Ninja Turtles: Smash-Up,Wii,2009,Fighting,Ubisoft,0.33,0.0,0.0,0.03
Tekken 2,PS,1996,Fighting,Sony Computer Entertainment,2.26,1.89,1.36,0.23
Tekken 3D: Prime Edition,3DS,2012,Fighting,Nintendo,0.06,0.08,0.05,0.01
Tekken 4,PS2,2002,Fighting,Namco Bandai Games,1.55,1.27,0.33,0.29
Tekken 6,X360,2009,Fighting,Namco Bandai Games,0.71,0.42,0.05,0.13
Tekken Advance,GBA,2001,Fighting,Infogrames,0.32,0.12,0.0,0.01
Tenchu 2: Birth of the Stealth Assassins,PS,2000,Action,Activision,0.32,0.22,0.0,0.04
Tenchu Z,X360,2006,Action,Microsoft Game Studios,0.27,0.02,0.02,0.03
Tenchu: Shadow Assassins,Wii,2008,Action,Ubisoft,0.16,0.01,0.03,0.02
Tenchu: Wrath of Heaven,PS2,2003,Action,Activision,0.44,0.34,0.25,0.11
Tengai Makyo: Dai Yon no Mokushiroku,PSP,2006,Role-Playing,Hudson Soft,0.0,0.0,0.01,0.0
Tengen Toppa Gurren-Lagann,DS,2007,Action,Konami Digital Entertainment,0.0,0.0,0.02,0.0
Tenkaichi * Sengoku Lovers,DS,2010,Adventure,Rocket Company,0.0,0.0,0.03,0.0
Tennis no Oji-Sama: Card Hunter,PS2,2007,Strategy,Konami Digital Entertainment,0.0,0.0,0.02,0.0
Tennis no Oji-Sama: DokiDoki Survival - Sanroku no Mystic,PS2,2006,Adventure,Konami Digital Entertainment,0.0,0.0,0.04,0.0
Tennis no Oji-Sama: DokiDoki Survival - Umibe no Secret,PS2,2007,Sports,Konami Digital Entertainment,0.0,0.0,0.04,0.0
Tennis no Oji-Sama: Genius Boys Academy,GBA,2002,Sports,Konami Digital Entertainment,0.0,0.0,0.24,0.01
Tenshou Gakuen Gekkouroku,PS2,2006,Adventure,Asmik Ace Entertainment,0.0,0.0,0.04,0.0
Terminator 3: Rise of the Machines,GBA,2003,Action,Atari,0.04,0.02,0.0,0.0
Terminator 3: The Redemption,XB,2004,Shooter,Atari,0.05,0.01,0.0,0.0
Terraria,PC,2011,Action,Unknown,0.0,0.13,0.0,0.02
Terraria,PS4,2014,Action,505 Games,0.0,0.05,0.01,0.01
Terraria,PSV,2013,Action,Screenlife,0.0,0.01,0.09,0.0
Terraria,X360,2013,Action,505 Games,0.35,0.31,0.0,0.06
Test Drive 4,PS,1997,Racing,Electronic Arts,0.67,0.46,0.0,0.08
Test Drive Le Mans,PS,1999,Racing,Infogrames,0.03,0.02,0.0,0.0
Test Drive Unlimited,PC,2007,Racing,Atari,0.0,0.02,0.0,0.0
Test Drive Unlimited,PSP,2007,Racing,Atari,0.08,0.28,0.0,0.15
Test Drive Unlimited,X360,2006,Racing,Atari,0.23,0.04,0.02,0.03
Test Drive: Off Road,PS,1997,Racing,Eidos Interactive,0.65,0.44,0.0,0.08
